filename,filename2,type,label,id,id2,sentence,sentence2,expected
128-emojifaceeyeroll_NA-left-NA.png,139-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,128,139,"Breakfast for the kindergarten! I know this ain't my 1st rodeo, but getting up at 6 everyday! <x>🙄</x> @ Memphis, Tennessee",Ofcourse it is Trumps fault <x>🙄</x> you telling me we can't get out of a deal our government made with the …,NA
130-emojifaceeyeroll_NA-left-NA.png,122-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,130,122,Those are good ones. Definetly missing. I guess the main point of the visual is to show us all how poor we are. <x>🙄</x>,… happen to cod this year because its supposed to be an alternate ww2 timeline <x>🙄</x> yes! Same! I'm tired of call of duty haha. They should've done the MW2 …,NA
134-emojifaceeyeroll_NA-left-NA.png,121-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,134,121,I got rid of the house plants. It was that or the cat. I still have the cat 6 years later. No house plants.<x>🙄</x>,… understanding and encouraging each other through support of the others goals? <x>🙄</x> And we wonder how relationships are doomed from the start... What are …,NA
123-emojifaceeyeroll_NA-left-NA.png,136-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,123,136,"… we're finally here and she breezes past me to fawn over my pregnant wife. <x>🙄</x>😆 If this is dad life I couldn't be happier, to be honest. 😅🥰💗",Y’all really out here asking who is??<x>🙄</x> educate yourself... he’s your favorite rappers favorite rapper. …,NA
132-emojifaceeyeroll_NA-left-NA.png,124-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,132,124,Fuck that.... This players salaries are getting out of hand. And here we have regular people struggling <x>🙄</x>🤦 🤦 🤦 🤦,… ordered. Insult to injury: my lessons started the very next effing day <x>🙄</x> yeah that ass gon be my trophy by the end of the week,NA
131-emojifaceeyeroll_NA-left-NA.png,135-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,131,135,"The literal first step of his program is for everyone to save $1,000 as a shield against small emergencies <x>🙄</x>",I am trying to roll but my kid keeps getting up <x>🙄</x>mess around and get taught how to roll tonight #Ikid maybe,NA
126-emojifaceeyeroll_NA-left-NA.png,137-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,126,137,"… toys, and they give us the princesses. It’s like they get off on it I swear <x>🙄</x> Now I have disappointed boys, AGAIN. Annoyed af.",Henly just discovered you can dance to music and that’s literally all she wants to do every 5 mins <x>🙄</x>,NA
129-emojifaceeyeroll_NA-left-NA.png,138-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,129,138,See updated rankings from a year later (post Aau season) below. Moved up 6 spots. Still not satisfied I’m sure <x>🙄</x>,Supposed to be checking the weather so I can take my ass to the beach….yet here I am….lost on Twitter <x>🙄</x>,NA
133-emojifaceeyeroll_NA-left-NA.png,125-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,133,125,This happened to my 7 year old watching Peppa and also happened to my 78 years old father watching PBS <x>🙄</x>,Lol here we go again with the trickle down economy. <x>🙄</x>of course we are 💯 sure the employer won’t take advantage and pay fair …,NA
140-emojifaceeyeroll_NA-left-NA.png,127-emojifaceeyeroll_NA-left-NA.png,LL,emojifaceeyeroll_NA,140,127,… #austin ... We will be closed today... because of the 6 inches of #snow ... <x>🙄</x>. Be safe and say warm... @ Way South Philly Deli,How many wrecks has this guy caused by doing the EXACT SAME THING. Like the pot calling the kettle black <x>🙄</x> Phleez,NA
149-emojifaceeyeroll_NA-right-NA.png,155-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,149,155,Congrats! Thanks for sharing. You touched a lot of people in doing so. Bless you. I just passed 6 months (again) <x>🙄</x>,Typical leftist college professors trying to intimidate conservative students on their campus <x>🙄</x>,NA
141-emojifaceeyeroll_NA-right-NA.png,160-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,141,160,"… everyone and then even someone tells them to shut up they try and fight them <x>🙄</x> I'm all for supporting your teams, I just wish the majority weren't so …",It’s proven record this state is racist and homophobic ? Aren’t you classy calling me trash Bobby <x>🙄</x>,NA
143-emojifaceeyeroll_NA-right-NA.png,150-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,143,150,"… were not all vaxed, do YOUR homework. And the Trump rally is outside too.<x>🙄</x> Lol! How come there were more positive cases in Martha's vineyard the …","If their first question is “did you try to reboot?”, then don’t. I can’t stand it when they ask that. <x>🙄</x> Of course I did!",NA
148-emojifaceeyeroll_NA-right-NA.png,146-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,148,146,you are a ❄blocking people <x>🙄</x> from seeing your responses. Weak and typical like the rest of you leftists losers.,"The messaging on vaccine efficacy from the feds has been atrocious, this is only the latest misadventure unfortunately <x>🙄</x>",NA
151-emojifaceeyeroll_NA-right-NA.png,154-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,151,154,Early on I resolved not to watch another game until they were two games over .500–looking forward to 2022. <x>🙄</x>,Nothing like delivering over a 100 dollar order 2 days in a row to a family and getting no tip both days <x>🙄</x>,NA
142-emojifaceeyeroll_NA-right-NA.png,156-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,142,156,… Galations when Paul rebuked Peter on Twitter and showed him his error?<x>🙄</x> I think we should let the whole counsel of God speak for how we handle our …,I feel like we could have gotten more for Graveman AND not dealt him to the team leading our division <x>🙄</x>,NA
157-emojifaceeyeroll_NA-right-NA.png,158-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,157,158,… was called a clean play on the field today #topthreatchampionship <x>🙄</x>she popped up because she is a Warrior @ The Pingry School,sounds like you truly practice what you preach to those who have differing opinions than yours <x>🙄</x> #hypocrisy,NA
159-emojifaceeyeroll_NA-right-NA.png,153-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,159,153,So why did it take so long to release this info? Probably didn’t MSM’s narrative the last few months. <x>🙄</x>,<x>🙄</x> I’m lucky to not be one of the people you helped kill or ruin their lives on something as silly as Twitter,NA
145-emojifaceeyeroll_NA-right-NA.png,152-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,145,152,Oh give me a break! You created this whole mess in the first place! <x>🙄</x> Now you are trying to benefit from the mess you created! That’s what you …,"Weird, but I hate being called a brunette.<x>🙄</x> Black haired, dark haired, even noirette, if you must, but I’m not a …",NA
144-emojifaceeyeroll_NA-right-NA.png,147-emojifaceeyeroll_NA-right-NA.png,RR,emojifaceeyeroll_NA,144,147,"… decent ppl or not. Sure I’ll go and donate foods to the pantries etc. but <x>🙄</x> ya, what is the answer? How does one fix this? It seems to me they need to …",I shared this on Facebook and got “fact checked” <x>🙄</x> It said that the pandemic is to cause for the price increases not I beg to …,NA
128-emojifaceeyeroll_NA-left-NA.png,149-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,128,149,"Breakfast for the kindergarten! I know this ain't my 1st rodeo, but getting up at 6 everyday! <x>🙄</x> @ Memphis, Tennessee",Congrats! Thanks for sharing. You touched a lot of people in doing so. Bless you. I just passed 6 months (again) <x>🙄</x>,NA
130-emojifaceeyeroll_NA-left-NA.png,141-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,130,141,Those are good ones. Definetly missing. I guess the main point of the visual is to show us all how poor we are. <x>🙄</x>,"… everyone and then even someone tells them to shut up they try and fight them <x>🙄</x> I'm all for supporting your teams, I just wish the majority weren't so …",NA
134-emojifaceeyeroll_NA-left-NA.png,143-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,134,143,I got rid of the house plants. It was that or the cat. I still have the cat 6 years later. No house plants.<x>🙄</x>,"… were not all vaxed, do YOUR homework. And the Trump rally is outside too.<x>🙄</x> Lol! How come there were more positive cases in Martha's vineyard the …",NA
123-emojifaceeyeroll_NA-left-NA.png,148-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,123,148,"… we're finally here and she breezes past me to fawn over my pregnant wife. <x>🙄</x>😆 If this is dad life I couldn't be happier, to be honest. 😅🥰💗",you are a ❄blocking people <x>🙄</x> from seeing your responses. Weak and typical like the rest of you leftists losers.,NA
132-emojifaceeyeroll_NA-left-NA.png,151-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,132,151,Fuck that.... This players salaries are getting out of hand. And here we have regular people struggling <x>🙄</x>🤦 🤦 🤦 🤦,Early on I resolved not to watch another game until they were two games over .500–looking forward to 2022. <x>🙄</x>,NA
131-emojifaceeyeroll_NA-left-NA.png,142-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,131,142,"The literal first step of his program is for everyone to save $1,000 as a shield against small emergencies <x>🙄</x>",… Galations when Paul rebuked Peter on Twitter and showed him his error?<x>🙄</x> I think we should let the whole counsel of God speak for how we handle our …,NA
126-emojifaceeyeroll_NA-left-NA.png,157-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,126,157,"… toys, and they give us the princesses. It’s like they get off on it I swear <x>🙄</x> Now I have disappointed boys, AGAIN. Annoyed af.",… was called a clean play on the field today #topthreatchampionship <x>🙄</x>she popped up because she is a Warrior @ The Pingry School,NA
129-emojifaceeyeroll_NA-left-NA.png,159-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,129,159,See updated rankings from a year later (post Aau season) below. Moved up 6 spots. Still not satisfied I’m sure <x>🙄</x>,So why did it take so long to release this info? Probably didn’t MSM’s narrative the last few months. <x>🙄</x>,NA
133-emojifaceeyeroll_NA-left-NA.png,145-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,133,145,This happened to my 7 year old watching Peppa and also happened to my 78 years old father watching PBS <x>🙄</x>,Oh give me a break! You created this whole mess in the first place! <x>🙄</x> Now you are trying to benefit from the mess you created! That’s what you …,NA
140-emojifaceeyeroll_NA-left-NA.png,144-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,140,144,… #austin ... We will be closed today... because of the 6 inches of #snow ... <x>🙄</x>. Be safe and say warm... @ Way South Philly Deli,"… decent ppl or not. Sure I’ll go and donate foods to the pantries etc. but <x>🙄</x> ya, what is the answer? How does one fix this? It seems to me they need to …",NA
139-emojifaceeyeroll_NA-left-NA.png,155-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,139,155,Ofcourse it is Trumps fault <x>🙄</x> you telling me we can't get out of a deal our government made with the …,Typical leftist college professors trying to intimidate conservative students on their campus <x>🙄</x>,NA
122-emojifaceeyeroll_NA-left-NA.png,160-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,122,160,… happen to cod this year because its supposed to be an alternate ww2 timeline <x>🙄</x> yes! Same! I'm tired of call of duty haha. They should've done the MW2 …,It’s proven record this state is racist and homophobic ? Aren’t you classy calling me trash Bobby <x>🙄</x>,NA
121-emojifaceeyeroll_NA-left-NA.png,150-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,121,150,… understanding and encouraging each other through support of the others goals? <x>🙄</x> And we wonder how relationships are doomed from the start... What are …,"If their first question is “did you try to reboot?”, then don’t. I can’t stand it when they ask that. <x>🙄</x> Of course I did!",NA
136-emojifaceeyeroll_NA-left-NA.png,146-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,136,146,Y’all really out here asking who is??<x>🙄</x> educate yourself... he’s your favorite rappers favorite rapper. …,"The messaging on vaccine efficacy from the feds has been atrocious, this is only the latest misadventure unfortunately <x>🙄</x>",NA
124-emojifaceeyeroll_NA-left-NA.png,154-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,124,154,… ordered. Insult to injury: my lessons started the very next effing day <x>🙄</x> yeah that ass gon be my trophy by the end of the week,Nothing like delivering over a 100 dollar order 2 days in a row to a family and getting no tip both days <x>🙄</x>,NA
135-emojifaceeyeroll_NA-left-NA.png,156-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,135,156,I am trying to roll but my kid keeps getting up <x>🙄</x>mess around and get taught how to roll tonight #Ikid maybe,I feel like we could have gotten more for Graveman AND not dealt him to the team leading our division <x>🙄</x>,NA
137-emojifaceeyeroll_NA-left-NA.png,158-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,137,158,Henly just discovered you can dance to music and that’s literally all she wants to do every 5 mins <x>🙄</x>,sounds like you truly practice what you preach to those who have differing opinions than yours <x>🙄</x> #hypocrisy,NA
138-emojifaceeyeroll_NA-left-NA.png,153-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,138,153,Supposed to be checking the weather so I can take my ass to the beach….yet here I am….lost on Twitter <x>🙄</x>,<x>🙄</x> I’m lucky to not be one of the people you helped kill or ruin their lives on something as silly as Twitter,NA
125-emojifaceeyeroll_NA-left-NA.png,152-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,125,152,Lol here we go again with the trickle down economy. <x>🙄</x>of course we are 💯 sure the employer won’t take advantage and pay fair …,"Weird, but I hate being called a brunette.<x>🙄</x> Black haired, dark haired, even noirette, if you must, but I’m not a …",NA
127-emojifaceeyeroll_NA-left-NA.png,147-emojifaceeyeroll_NA-right-NA.png,LR,emojifaceeyeroll_NA,127,147,How many wrecks has this guy caused by doing the EXACT SAME THING. Like the pot calling the kettle black <x>🙄</x> Phleez,I shared this on Facebook and got “fact checked” <x>🙄</x> It said that the pandemic is to cause for the price increases not I beg to …,NA
169-emojifacelol_NA-left-NA.png,168-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,169,168,… totally looked so much younger with short hair! I miss your short hair huhuhu <x>😂</x> please leave it short and shiny. #Butter #BTS_Butter 💕 #Bts #ARMY,… are #vaccinated No one has had side effects and we are not magnetic <x>😂</x>Still wearing masks to protect my children and students who are not yet …,NA
175-emojifacelol_NA-left-NA.png,167-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,175,167,"honestly, all we really did yesterday was laugh <x>😂</x> so happy to see my other half after a long quarantine year 💛 @ Riverside …",… to Megan as if he doesn’t completely go off the rails and off topic daily <x>😂</x> but to be fair that’s the only reason I watch every morning.,NA
164-emojifacelol_NA-left-NA.png,170-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,164,170,"… down the street. w/o hesitation they both GO OFF on him. he sped away so fast <x>😂</x> even tho women shouldn’t have to do this (obvi), it’s pretty fcking …",But you know what they say the customer is always right!!! <x>😂</x> Just let them cuss and don’t say anything wait and then say are you …,NA
179-emojifacelol_NA-left-NA.png,162-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,179,162,Lmao girl what!?! I guess do what you have to do <x>😂</x> if you feel that strongly about it. But it’s funny bc a lot of str8t folks …,… EVERYTHING IS A DEBATE THESE DAYS. (In-N-Out for the win btw. Not even close <x>😂</x>) But how do we navigate difficult conversations with those we love?,NA
165-emojifacelol_NA-left-NA.png,171-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,165,171,"… you remember that today! Thank you for not hurting Sensei David too bad <x>😂</x> and keep leveling up, and we will see you in the next Self-defense …","Thanks for what will probably be my biggest laugh of the day. “They show up.” <x>😂</x>🤣 Glad you’re on the screen Jessica, Frank & Mark. 💯",NA
178-emojifacelol_NA-left-NA.png,166-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,178,166,is there a valid reason the chicken nuggets don't come spicy??!! Y'all call literally cut up spicy chicken tenders lol <x>😂</x>,… double chocolate cookies for ... you know... quality assurance and all. <x>😂</x> they did NOT disappoint. I think I have a new favorite 🤩 @ The Broken …,NA
177-emojifacelol_NA-left-NA.png,172-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,177,172,Better than your rasista speech Go back to Europe there is no mexicanos over there get parking you pedaso de serote<x>😂</x>,"I know its Monday, but feels like Friday in my Heart <x>😂</x>... and myself coming to you with last week’s Friday Highlights Totally …",NA
176-emojifacelol_NA-left-NA.png,174-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,176,174,… True Detective and I just realized the weirdo guy is you!!! I’m Shook!!!! <x>😂</x> I wouldn’t have guessed until your glasses came off!!,"… bought ugly love, November 9, and it ends with us from target that she wrote <x>😂</x> she’s like the goddess of books rn i feel like!!",NA
161-emojifacelol_NA-left-NA.png,173-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,161,173,… years old and with shitty equipment lol I think we had more or a head start too <x>😂</x> but yeah not going to say it was safe but football is a violent sport not …,… nope we aren’t doing that anymore. However you can sign up for YouTube tv. <x>😂</x> no thanks. Also you’re welcome for that wasted $50.,NA
163-emojifacelol_NA-left-NA.png,180-emojifacelol_NA-left-NA.png,LL,emojifacelol_NA,163,180,"… sounds like a justification on why you got a purse. My bad, I meant man bag. <x>😂</x> Do you big dog, confidence is everything. I’m bout to grab me some of …",Clearly my brains mush and I can’t recognize sarcasm <x>😂</x>. And I absolutely agree. Low hanging fruit for elevating our …,NA
188-emojifacelol_NA-right-NA.png,193-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,188,193,"Why is my dog a creeper? He watches me while I sleep.<x>😂</x> is he trying to steal my soul or nah? @ Chimney Rock, North Carolina",for the next show would you please discuss again how much pressure is on Tom Brady <x>😂</x> PS love the show 4.5⭐ #RealScore,NA
200-emojifacelol_NA-right-NA.png,187-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,200,187,"<x>😂</x> kids dont need all this propoganda!! Look how Cali wasted taxpayers dollars, yet again! I’d exit too!",I guess this is why we don’t schedule non-conference Power 5 away games <x>😂</x> 4th one in 9 years of DD and this is how it’s going...,NA
198-emojifacelol_NA-right-NA.png,183-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,198,183,Don’t you just love when somebody’s always got something to fucking say but you can’t tell them shit <x>😂</x>,"… Savior album playing while I am ""blessing"" my fellow drivers in White House <x>😂</x>. Now I'm relaxing in the car rider line listening to it. If you haven't …",NA
185-emojifacelol_NA-right-NA.png,196-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,185,196,The girls ⁦ are having fun 😀. (Probably talking about me. ) Lol <x>😂</x> Going to try to spend the night on the boat 🚣 . Kennedy is having a blast 💥. …,Bought a new “oven proof” glass pan today from Walmart. I think we need to return it but not so sure how <x>😂</x>😬,NA
186-emojifacelol_NA-right-NA.png,192-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,186,192,"Beautiful,warm, and sometimes the hair is messed on the backside<x>😂</x> These are things about you i will miss so much. I adore you","What a fool believeeees. He seeeees....No wise man has the answer🎵🎵 If you get this joke, we can be friends. <x>😂</x>",NA
191-emojifacelol_NA-right-NA.png,190-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,191,190,Gotta be Bono Subway <x>😂</x> talkin bout “if you don’t have mask we have them for a dollar but you have to wear one”,… from c-section and enjoying my baby... while trying to ignore any pain <x>😂</x> and trying to not show signs of pain.,NA
199-emojifacelol_NA-right-NA.png,182-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,199,182,"You mean MN, like as in the Vikings. As in trade Brady to the Vikings so he won’t win another super bowl... <x>😂</x>","… Reward outweighs the risk imo at whatever you can afford to lose I guess <x>😂</x>. if they are a Shroom supplier, does that necessarily require history …",NA
181-emojifacelol_NA-right-NA.png,189-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,181,189,"… playing hell on it 🤣🤣 been watching a lot of the tic TikTok funny videos lately <x>😂</x> how’s all go with you & that gorgeous puppy, y’all been hanging at the …",Maybe wear those to bed. Might provide a bit more traction in event of another mishap <x>😂</x>. Hope that wing is doin ok 👍,NA
195-emojifacelol_NA-right-NA.png,184-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,195,184,… Raleigh did not sign up for wrangling venom spitting snakes from Africa <x>😂</x> just shoot the dang thing,"He had just gotten taken off of behavioral suspension for this game <x>😂</x> So as long as he continues to make improvements, he’ll keep getting …",NA
194-emojifacelol_NA-right-NA.png,197-emojifacelol_NA-right-NA.png,RR,emojifacelol_NA,194,197,"Mine smiles like that too. I always say, if someone breaks in he will bark then smile & offer them a beer <x>😂</x>",At least we don’t have mean tweets! <x>😂</x>! These democrats are going to bankrupt this country! Hippocrates!,NA
169-emojifacelol_NA-left-NA.png,188-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,169,188,… totally looked so much younger with short hair! I miss your short hair huhuhu <x>😂</x> please leave it short and shiny. #Butter #BTS_Butter 💕 #Bts #ARMY,"Why is my dog a creeper? He watches me while I sleep.<x>😂</x> is he trying to steal my soul or nah? @ Chimney Rock, North Carolina",NA
175-emojifacelol_NA-left-NA.png,200-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,175,200,"honestly, all we really did yesterday was laugh <x>😂</x> so happy to see my other half after a long quarantine year 💛 @ Riverside …","<x>😂</x> kids dont need all this propoganda!! Look how Cali wasted taxpayers dollars, yet again! I’d exit too!",NA
164-emojifacelol_NA-left-NA.png,198-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,164,198,"… down the street. w/o hesitation they both GO OFF on him. he sped away so fast <x>😂</x> even tho women shouldn’t have to do this (obvi), it’s pretty fcking …",Don’t you just love when somebody’s always got something to fucking say but you can’t tell them shit <x>😂</x>,NA
179-emojifacelol_NA-left-NA.png,185-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,179,185,Lmao girl what!?! I guess do what you have to do <x>😂</x> if you feel that strongly about it. But it’s funny bc a lot of str8t folks …,The girls ⁦ are having fun 😀. (Probably talking about me. ) Lol <x>😂</x> Going to try to spend the night on the boat 🚣 . Kennedy is having a blast 💥. …,NA
165-emojifacelol_NA-left-NA.png,186-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,165,186,"… you remember that today! Thank you for not hurting Sensei David too bad <x>😂</x> and keep leveling up, and we will see you in the next Self-defense …","Beautiful,warm, and sometimes the hair is messed on the backside<x>😂</x> These are things about you i will miss so much. I adore you",NA
178-emojifacelol_NA-left-NA.png,191-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,178,191,is there a valid reason the chicken nuggets don't come spicy??!! Y'all call literally cut up spicy chicken tenders lol <x>😂</x>,Gotta be Bono Subway <x>😂</x> talkin bout “if you don’t have mask we have them for a dollar but you have to wear one”,NA
177-emojifacelol_NA-left-NA.png,199-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,177,199,Better than your rasista speech Go back to Europe there is no mexicanos over there get parking you pedaso de serote<x>😂</x>,"You mean MN, like as in the Vikings. As in trade Brady to the Vikings so he won’t win another super bowl... <x>😂</x>",NA
176-emojifacelol_NA-left-NA.png,181-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,176,181,… True Detective and I just realized the weirdo guy is you!!! I’m Shook!!!! <x>😂</x> I wouldn’t have guessed until your glasses came off!!,"… playing hell on it 🤣🤣 been watching a lot of the tic TikTok funny videos lately <x>😂</x> how’s all go with you & that gorgeous puppy, y’all been hanging at the …",NA
161-emojifacelol_NA-left-NA.png,195-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,161,195,… years old and with shitty equipment lol I think we had more or a head start too <x>😂</x> but yeah not going to say it was safe but football is a violent sport not …,… Raleigh did not sign up for wrangling venom spitting snakes from Africa <x>😂</x> just shoot the dang thing,NA
163-emojifacelol_NA-left-NA.png,194-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,163,194,"… sounds like a justification on why you got a purse. My bad, I meant man bag. <x>😂</x> Do you big dog, confidence is everything. I’m bout to grab me some of …","Mine smiles like that too. I always say, if someone breaks in he will bark then smile & offer them a beer <x>😂</x>",NA
168-emojifacelol_NA-left-NA.png,193-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,168,193,… are #vaccinated No one has had side effects and we are not magnetic <x>😂</x>Still wearing masks to protect my children and students who are not yet …,for the next show would you please discuss again how much pressure is on Tom Brady <x>😂</x> PS love the show 4.5⭐ #RealScore,NA
167-emojifacelol_NA-left-NA.png,187-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,167,187,… to Megan as if he doesn’t completely go off the rails and off topic daily <x>😂</x> but to be fair that’s the only reason I watch every morning.,I guess this is why we don’t schedule non-conference Power 5 away games <x>😂</x> 4th one in 9 years of DD and this is how it’s going...,NA
170-emojifacelol_NA-left-NA.png,183-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,170,183,But you know what they say the customer is always right!!! <x>😂</x> Just let them cuss and don’t say anything wait and then say are you …,"… Savior album playing while I am ""blessing"" my fellow drivers in White House <x>😂</x>. Now I'm relaxing in the car rider line listening to it. If you haven't …",NA
162-emojifacelol_NA-left-NA.png,196-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,162,196,… EVERYTHING IS A DEBATE THESE DAYS. (In-N-Out for the win btw. Not even close <x>😂</x>) But how do we navigate difficult conversations with those we love?,Bought a new “oven proof” glass pan today from Walmart. I think we need to return it but not so sure how <x>😂</x>😬,NA
171-emojifacelol_NA-left-NA.png,192-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,171,192,"Thanks for what will probably be my biggest laugh of the day. “They show up.” <x>😂</x>🤣 Glad you’re on the screen Jessica, Frank & Mark. 💯","What a fool believeeees. He seeeees....No wise man has the answer🎵🎵 If you get this joke, we can be friends. <x>😂</x>",NA
166-emojifacelol_NA-left-NA.png,190-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,166,190,… double chocolate cookies for ... you know... quality assurance and all. <x>😂</x> they did NOT disappoint. I think I have a new favorite 🤩 @ The Broken …,… from c-section and enjoying my baby... while trying to ignore any pain <x>😂</x> and trying to not show signs of pain.,NA
172-emojifacelol_NA-left-NA.png,182-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,172,182,"I know its Monday, but feels like Friday in my Heart <x>😂</x>... and myself coming to you with last week’s Friday Highlights Totally …","… Reward outweighs the risk imo at whatever you can afford to lose I guess <x>😂</x>. if they are a Shroom supplier, does that necessarily require history …",NA
174-emojifacelol_NA-left-NA.png,189-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,174,189,"… bought ugly love, November 9, and it ends with us from target that she wrote <x>😂</x> she’s like the goddess of books rn i feel like!!",Maybe wear those to bed. Might provide a bit more traction in event of another mishap <x>😂</x>. Hope that wing is doin ok 👍,NA
173-emojifacelol_NA-left-NA.png,184-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,173,184,… nope we aren’t doing that anymore. However you can sign up for YouTube tv. <x>😂</x> no thanks. Also you’re welcome for that wasted $50.,"He had just gotten taken off of behavioral suspension for this game <x>😂</x> So as long as he continues to make improvements, he’ll keep getting …",NA
180-emojifacelol_NA-left-NA.png,197-emojifacelol_NA-right-NA.png,LR,emojifacelol_NA,180,197,Clearly my brains mush and I can’t recognize sarcasm <x>😂</x>. And I absolutely agree. Low hanging fruit for elevating our …,At least we don’t have mean tweets! <x>😂</x>! These democrats are going to bankrupt this country! Hippocrates!,NA
218-emojifaceloveeyes_NA-left-NA.png,203-emojifaceloveeyes_NA-left-NA.png,LL,emojifaceloveeyes_NA,218,203,Text from a local university’s golf team coach <x>😍</x> “The guys absolutely loved your course and can’t wait to play again …,"… intervention. Last weekend, he reciprocated my wave a few times and... <x>😍</x>😭🥰 Though I’m not sure when we’ll see it again- it made my day. Motherhood: …",NA
215-emojifaceloveeyes_NA-left-NA.png,211-emojifaceloveeyes_NA-left-NA.png,LL,emojifaceloveeyes_NA,215,211,Could you do a video on how you expose the S-Cinetone on camera and how you also grade it? This looks amazing Armando!<x>😍</x>,"The students at love novels, so this would be an incredible addition to our collection for the upcoming school year! <x>😍</x>",NA
